image_id,file_name,split,n_person,n_car,n_truck,has_person,has_car,has_truck,sampled_for
251036,000000251036.jpg,train,5,11,1,1,1,1,truck
382111,000000382111.jpg,val,2,7,3,1,1,1,truck
38048,000000038048.jpg,val,1,1,0,1,1,0,car
5282,000000005282.jpg,train,1,1,0,1,1,0,car
513189,000000513189.jpg,train,2,0,0,1,0,0,person
300198,000000300198.jpg,train,12,2,0,1,1,0,person
87207,000000087207.jpg,train,10,4,0,1,1,0,car
300200,000000300200.jpg,train,1,0,0,1,0,0,person
103589,000000103589.jpg,train,8,2,2,1,1,1,truck
152746,000000152746.jpg,train,3,6,0,1,1,0,person
496813,000000496813.jpg,train,2,4,1,1,1,1,truck
87216,000000087216.jpg,train,3,5,2,1,1,1,car
136369,000000136369.jpg,train,1,4,2,1,1,1,car
480433,000000480433.jpg,train,1,0,0,1,0,0,person
218290,000000218290.jpg,train,14,0,0,1,0,0,person
349363,000000349363.jpg,train,3,12,3,1,1,1,truck
365768,000000365768.jpg,train,1,0,0,1,0,0,person
169165,000000169165.jpg,train,3,0,0,1,0,0,person
201934,000000201934.jpg,val,0,5,0,0,1,0,car
38097,000000038097.jpg,train,1,1,0,1,1,0,car
5336,000000005336.jpg,train,4,5,2,1,1,1,truck
578776,000000578776.jpg,train,2,0,2,1,0,1,truck
464092,000000464092.jpg,train,1,5,0,1,1,0,car
578788,000000578788.jpg,train,1,3,1,1,1,1,truck
251114,000000251114.jpg,train,3,0,0,1,0,0,person
5355,000000005355.jpg,train,0,1,0,0,1,0,car
431340,000000431340.jpg,train,0,2,2,0,1,1,car+truck
300267,000000300267.jpg,train,0,3,2,0,1,1,truck
464111,000000464111.jpg,train,0,2,2,0,1,1,truck
414961,000000414961.jpg,train,3,8,0,1,1,0,car
169204,000000169204.jpg,train,2,3,1,1,1,1,truck
300279,000000300279.jpg,train,2,3,0,1,1,0,car
234745,000000234745.jpg,train,2,0,0,1,0,0,person
300284,000000300284.jpg,train,5,2,1,1,1,1,car
529668,000000529668.jpg,train,1,0,0,1,0,0,person
251140,000000251140.jpg,val,2,0,0,1,0,0,person
169226,000000169226.jpg,train,0,11,0,0,1,0,car
136461,000000136461.jpg,train,0,14,2,0,1,1,car
398609,000000398609.jpg,train,1,13,1,1,1,1,car
218388,000000218388.jpg,train,0,1,0,0,1,0,car
464149,000000464149.jpg,train,1,0,0,1,0,0,person
333081,000000333081.jpg,train,11,0,0,1,0,0,person
267548,000000267548.jpg,train,3,3,0,1,1,0,car
218397,000000218397.jpg,train,14,1,2,1,1,1,car
316703,000000316703.jpg,train,1,0,0,1,0,0,person
349472,000000349472.jpg,train,10,12,0,1,1,0,person
38180,000000038180.jpg,train,0,6,3,0,1,1,truck
333095,000000333095.jpg,train,14,0,0,1,0,0,person
431400,000000431400.jpg,train,14,0,1,1,0,1,truck
38186,000000038186.jpg,train,0,6,2,0,1,1,car
234819,000000234819.jpg,train,0,3,1,0,1,1,truck
349521,000000349521.jpg,train,1,0,0,1,0,0,person
185681,000000185681.jpg,train,1,0,0,1,0,0,person
54614,000000054614.jpg,train,0,2,4,0,1,1,truck
316759,000000316759.jpg,train,1,14,1,1,1,1,car
234839,000000234839.jpg,train,0,2,0,0,1,0,car
283999,000000283999.jpg,train,14,0,0,1,0,0,person
546148,000000546148.jpg,train,2,0,0,1,0,0,person
513381,000000513381.jpg,train,1,0,0,1,0,0,person
251256,000000251256.jpg,train,3,0,4,1,0,1,truck
349561,000000349561.jpg,train,1,8,0,1,1,0,car
497021,000000497021.jpg,train,0,2,0,0,1,0,car
21889,000000021889.jpg,train,14,2,0,1,1,0,car
578945,000000578945.jpg,train,14,1,1,1,1,1,truck
480643,000000480643.jpg,train,2,9,2,1,1,1,person
382350,000000382350.jpg,train,14,0,0,1,0,0,person
169360,000000169360.jpg,train,0,1,0,0,1,0,car
202143,000000202143.jpg,train,1,0,0,1,0,0,person
103851,000000103851.jpg,train,1,0,0,1,0,0,person
365996,000000365996.jpg,train,1,3,0,1,1,0,car
38317,000000038317.jpg,train,14,0,0,1,0,0,person
415150,000000415150.jpg,train,2,0,0,1,0,0,person
349614,000000349614.jpg,train,10,0,0,1,0,0,person
153011,000000153011.jpg,val,9,4,2,1,1,1,person
169395,000000169395.jpg,train,1,0,0,1,0,0,person
579000,000000579000.jpg,train,2,0,1,1,0,1,truck
497082,000000497082.jpg,train,1,0,0,1,0,0,person
382401,000000382401.jpg,train,2,0,0,1,0,0,person
431555,000000431555.jpg,train,10,2,0,1,1,0,car
120259,000000120259.jpg,train,2,0,0,1,0,0,person
366021,000000366021.jpg,train,0,3,0,0,1,0,car
234949,000000234949.jpg,train,1,1,0,1,1,0,person
316867,000000316867.jpg,train,1,0,1,1,0,1,truck
136652,000000136652.jpg,train,0,4,1,0,1,1,truck
316878,000000316878.jpg,train,1,0,0,1,0,0,person
431566,000000431566.jpg,train,1,0,0,1,0,0,person
431570,000000431570.jpg,train,1,1,0,1,1,0,car
300499,000000300499.jpg,train,2,5,1,1,1,1,car+truck
120274,000000120274.jpg,train,2,0,0,1,0,0,person
38357,000000038357.jpg,train,0,1,0,0,1,0,car
5586,000000005586.jpg,val,14,0,0,1,0,0,person
5589,000000005589.jpg,train,1,0,0,1,0,0,person
234978,000000234978.jpg,train,6,0,0,1,0,0,person
333283,000000333283.jpg,train,1,2,2,1,1,1,truck
546279,000000546279.jpg,train,0,2,1,0,1,1,truck
169448,000000169448.jpg,train,0,1,4,0,1,1,car
54761,000000054761.jpg,train,4,1,0,1,1,0,car
284143,000000284143.jpg,train,3,0,0,1,0,0,person
529905,000000529905.jpg,train,1,0,1,1,0,1,truck
22004,000000022004.jpg,train,1,0,0,1,0,0,person
562677,000000562677.jpg,train,4,2,2,1,1,1,car
562678,000000562678.jpg,train,1,6,1,1,1,1,truck
447991,000000447991.jpg,train,7,8,1,1,1,1,car
349689,000000349689.jpg,train,14,0,0,1,0,0,person
235006,000000235006.jpg,train,0,0,1,0,0,1,truck
316928,000000316928.jpg,train,9,14,0,1,1,0,car
480770,000000480770.jpg,train,1,1,0,1,1,0,person
497158,000000497158.jpg,train,0,4,1,0,1,1,car
513550,000000513550.jpg,train,2,0,0,1,0,0,person
562708,000000562708.jpg,train,0,14,0,0,1,0,car
235029,000000235029.jpg,train,1,0,0,1,0,0,person
218647,000000218647.jpg,train,0,7,1,0,1,1,car
169499,000000169499.jpg,train,10,1,1,1,1,1,car
136736,000000136736.jpg,train,2,0,0,1,0,0,person
103969,000000103969.jpg,train,1,0,0,1,0,0,person
300578,000000300578.jpg,train,6,1,0,1,1,0,car
529952,000000529952.jpg,train,1,0,1,1,0,1,truck
38447,000000038447.jpg,train,1,0,0,1,0,0,person
562737,000000562737.jpg,train,0,4,1,0,1,1,truck
333363,000000333363.jpg,train,0,0,2,0,0,1,truck
579123,000000579123.jpg,train,14,1,1,1,1,1,truck
562741,000000562741.jpg,train,3,1,2,1,1,1,truck
349750,000000349750.jpg,train,1,1,0,1,1,0,car
464440,000000464440.jpg,train,0,7,1,0,1,1,truck
382530,000000382530.jpg,train,9,0,1,1,0,1,truck
431686,000000431686.jpg,train,0,3,0,0,1,0,car
431691,000000431691.jpg,train,3,1,0,1,1,0,car
366157,000000366157.jpg,train,7,0,1,1,0,1,truck
5713,000000005713.jpg,train,2,0,0,1,0,0,person
185943,000000185943.jpg,train,14,10,0,1,1,0,car
382552,000000382552.jpg,train,0,1,0,0,1,0,car
415325,000000415325.jpg,train,4,0,1,1,0,1,truck
251487,000000251487.jpg,train,5,4,1,1,1,1,truck
284257,000000284257.jpg,train,2,0,0,1,0,0,person
366178,000000366178.jpg,val,0,2,0,0,1,0,car
349794,000000349794.jpg,train,0,0,1,0,0,1,truck
546408,000000546408.jpg,train,1,0,1,1,0,1,truck
448105,000000448105.jpg,train,3,0,0,1,0,0,person
530030,000000530030.jpg,train,4,0,1,1,0,1,truck
120431,000000120431.jpg,train,2,0,0,1,0,0,person
349809,000000349809.jpg,train,1,0,0,1,0,0,person
169589,000000169589.jpg,train,0,5,0,0,1,0,car
153207,000000153207.jpg,train,1,1,1,1,1,1,car
431738,000000431738.jpg,train,14,0,0,1,0,0,person
169600,000000169600.jpg,train,3,0,0,1,0,0,person
5769,000000005769.jpg,train,4,3,0,1,1,0,person
22154,000000022154.jpg,train,10,1,0,1,1,0,person
448137,000000448137.jpg,train,2,0,1,1,0,1,truck
120462,000000120462.jpg,train,0,0,1,0,0,1,truck
284310,000000284310.jpg,train,9,5,0,1,1,0,car
267927,000000267927.jpg,train,10,4,0,1,1,0,car
22176,000000022176.jpg,train,9,1,1,1,1,1,car
579232,000000579232.jpg,train,5,7,1,1,1,1,truck
333474,000000333474.jpg,train,10,0,1,1,0,1,truck
415396,000000415396.jpg,train,3,0,0,1,0,0,person
513703,000000513703.jpg,train,14,5,0,1,1,0,car
333482,000000333482.jpg,train,3,0,0,1,0,0,person
153270,000000153270.jpg,train,1,1,0,1,1,0,car
38582,000000038582.jpg,train,7,7,0,1,1,0,car
169656,000000169656.jpg,train,2,0,0,1,0,0,person
480950,000000480950.jpg,train,0,1,3,0,1,1,truck
513727,000000513727.jpg,train,1,0,0,1,0,0,person
136900,000000136900.jpg,train,14,2,3,1,1,1,truck
497351,000000497351.jpg,train,0,0,3,0,0,1,truck
22222,000000022222.jpg,train,14,3,0,1,1,0,car
169679,000000169679.jpg,train,4,0,0,1,0,0,person
431827,000000431827.jpg,train,1,0,0,1,0,0,person
300758,000000300758.jpg,train,9,0,1,1,0,1,truck
218840,000000218840.jpg,train,3,1,0,1,1,0,car
431837,000000431837.jpg,train,6,2,0,1,1,0,car
235237,000000235237.jpg,train,5,8,1,1,1,1,car+truck
71409,000000071409.jpg,train,0,0,1,0,0,1,truck
448243,000000448243.jpg,train,0,1,0,0,1,0,car
431859,000000431859.jpg,train,1,0,0,1,0,0,person
399095,000000399095.jpg,train,3,0,0,1,0,0,person
349944,000000349944.jpg,train,3,3,2,1,1,1,truck
382717,000000382717.jpg,train,0,1,2,0,1,1,car
186109,000000186109.jpg,train,14,1,1,1,1,1,truck
513795,000000513795.jpg,train,5,1,3,1,1,1,truck
513796,000000513796.jpg,train,1,9,0,1,1,0,car
268036,000000268036.jpg,train,10,0,1,1,0,1,truck
251655,000000251655.jpg,train,1,0,0,1,0,0,person
448267,000000448267.jpg,train,5,0,0,1,0,0,person
481036,000000481036.jpg,train,13,3,0,1,1,0,car
202511,000000202511.jpg,train,1,0,0,1,0,0,person
317208,000000317208.jpg,train,0,0,1,0,0,1,truck
202522,000000202522.jpg,train,0,0,2,0,0,1,truck
202523,000000202523.jpg,train,0,2,1,0,1,1,car
448288,000000448288.jpg,train,14,1,1,1,1,1,truck
169763,000000169763.jpg,train,0,2,1,0,1,1,truck
546597,000000546597.jpg,train,11,11,0,1,1,0,car
431921,000000431921.jpg,train,0,2,1,0,1,1,truck
120632,000000120632.jpg,train,14,0,0,1,0,0,person
104249,000000104249.jpg,train,13,4,0,1,1,0,person
431933,000000431933.jpg,train,14,0,0,1,0,0,person
186175,000000186175.jpg,train,13,2,1,1,1,1,truck
563009,000000563009.jpg,train,14,0,1,1,0,1,truck
186181,000000186181.jpg,train,3,0,0,1,0,0,person
399178,000000399178.jpg,train,14,0,0,1,0,0,person
71499,000000071499.jpg,train,3,8,0,1,1,0,car
366414,000000366414.jpg,train,7,0,1,1,0,1,truck
284498,000000284498.jpg,train,1,0,0,1,0,0,person
87891,000000087891.jpg,train,8,0,0,1,0,0,person
333654,000000333654.jpg,train,4,14,14,1,1,1,truck
563031,000000563031.jpg,train,1,0,0,1,0,0,person
530265,000000530265.jpg,train,1,0,0,1,0,0,person
268123,000000268123.jpg,train,1,2,0,1,1,0,person
579419,000000579419.jpg,train,14,0,0,1,0,0,person
284510,000000284510.jpg,train,1,2,1,1,1,1,truck
251751,000000251751.jpg,train,1,0,0,1,0,0,person
448365,000000448365.jpg,val,1,0,0,1,0,0,person
38769,000000038769.jpg,train,0,2,0,0,1,0,car
202609,000000202609.jpg,train,1,0,0,1,0,0,person
186227,000000186227.jpg,train,8,6,1,1,1,1,truck
235380,000000235380.jpg,train,7,12,0,1,1,0,car
137075,000000137075.jpg,train,1,4,1,1,1,1,truck
87928,000000087928.jpg,train,8,0,0,1,0,0,person
120697,000000120697.jpg,train,5,0,0,1,0,0,person
350073,000000350073.jpg,train,0,0,1,0,0,1,truck
55167,000000055167.jpg,val,6,2,1,1,1,1,truck
415629,000000415629.jpg,train,0,0,1,0,0,1,truck
38798,000000038798.jpg,train,1,0,0,1,0,0,person
497555,000000497555.jpg,train,14,0,0,1,0,0,person
202645,000000202645.jpg,train,7,0,1,1,0,1,truck
6040,000000006040.jpg,val,9,1,1,1,1,1,truck
546716,000000546716.jpg,train,0,4,1,0,1,1,car
55199,000000055199.jpg,train,2,0,0,1,0,0,person
284582,000000284582.jpg,train,0,1,0,0,1,0,car
268200,000000268200.jpg,train,1,0,0,1,0,0,person
399276,000000399276.jpg,train,0,2,0,0,1,0,car
300972,000000300972.jpg,train,2,0,2,1,0,1,truck
546739,000000546739.jpg,train,0,0,2,0,0,1,truck
497592,000000497592.jpg,train,14,0,0,1,0,0,person
513978,000000513978.jpg,train,4,1,1,1,1,1,car+truck
333754,000000333754.jpg,train,1,0,0,1,0,0,person
6074,000000006074.jpg,train,14,0,1,1,0,1,truck
300990,000000300990.jpg,train,14,0,0,1,0,0,person
55232,000000055232.jpg,train,4,0,0,1,0,0,person
300994,000000300994.jpg,train,0,0,1,0,0,1,truck
497604,000000497604.jpg,train,4,2,0,1,1,0,car
186308,000000186308.jpg,train,0,1,2,0,1,1,truck
497608,000000497608.jpg,train,0,1,0,0,1,0,car
235468,000000235468.jpg,train,4,4,0,1,1,0,car
350157,000000350157.jpg,train,3,13,2,1,1,1,car
546765,000000546765.jpg,train,4,0,0,1,0,0,person
350160,000000350160.jpg,train,1,0,0,1,0,0,person
251857,000000251857.jpg,train,2,7,0,1,1,0,person
301011,000000301011.jpg,train,13,0,0,1,0,0,person
268251,000000268251.jpg,train,1,5,0,1,1,0,car
6107,000000006107.jpg,train,6,0,0,1,0,0,person
22498,000000022498.jpg,train,1,0,0,1,0,0,person
268260,000000268260.jpg,train,2,0,0,1,0,0,person
481254,000000481254.jpg,train,0,0,2,0,0,1,truck
284648,000000284648.jpg,train,1,0,0,1,0,0,person
186344,000000186344.jpg,train,5,1,1,1,1,1,truck
268268,000000268268.jpg,train,1,2,0,1,1,0,person
38895,000000038895.jpg,train,2,0,0,1,0,0,person
284664,000000284664.jpg,train,3,5,0,1,1,0,car
71675,000000071675.jpg,train,0,5,1,0,1,1,truck
497660,000000497660.jpg,train,4,2,1,1,1,1,car
137211,000000137211.jpg,train,0,0,4,0,0,1,truck
186368,000000186368.jpg,train,2,0,0,1,0,0,person
301061,000000301061.jpg,val,1,0,1,1,0,1,truck
137230,000000137230.jpg,train,2,8,0,1,1,0,person
235536,000000235536.jpg,train,0,1,1,0,1,1,truck
38929,000000038929.jpg,train,0,0,1,0,0,1,truck
317460,000000317460.jpg,train,1,2,0,1,1,0,car
268313,000000268313.jpg,train,2,5,3,1,1,1,person
268316,000000268316.jpg,train,1,0,0,1,0,0,person
284701,000000284701.jpg,train,1,0,0,1,0,0,person
153631,000000153631.jpg,train,4,0,0,1,0,0,person
71714,000000071714.jpg,train,4,2,2,1,1,1,person+truck
317476,000000317476.jpg,train,0,0,1,0,0,1,truck
530470,000000530470.jpg,val,0,4,1,0,1,1,car
317479,000000317479.jpg,train,14,0,1,1,0,1,truck
415794,000000415794.jpg,train,5,0,0,1,0,0,person
170035,000000170035.jpg,train,4,1,0,1,1,0,car
202805,000000202805.jpg,train,4,0,0,1,0,0,person
202810,000000202810.jpg,train,0,12,0,0,1,0,car
563267,000000563267.jpg,val,2,0,0,1,0,0,person
317509,000000317509.jpg,train,0,1,0,0,1,0,car
235595,000000235595.jpg,train,8,1,0,1,1,0,car+person
563275,000000563275.jpg,train,0,13,1,0,1,1,truck
514127,000000514127.jpg,train,1,4,0,1,1,0,car
235600,000000235600.jpg,train,0,6,0,0,1,0,car
170072,000000170072.jpg,train,1,5,0,1,1,0,car
104537,000000104537.jpg,train,2,2,0,1,1,0,car
186461,000000186461.jpg,train,14,0,0,1,0,0,person
366688,000000366688.jpg,train,10,2,0,1,1,0,car
333922,000000333922.jpg,train,1,0,2,1,0,1,person+truck
301156,000000301156.jpg,train,2,1,2,1,1,1,truck
432233,000000432233.jpg,train,13,5,0,1,1,0,car
252010,000000252010.jpg,train,3,0,0,1,0,0,person
186476,000000186476.jpg,train,10,0,0,1,0,0,person
432247,000000432247.jpg,train,0,11,0,0,1,0,car
530551,000000530551.jpg,train,1,3,1,1,1,1,truck
88185,000000088185.jpg,train,14,2,1,1,1,1,person
465017,000000465017.jpg,train,7,0,1,1,0,1,person+truck
252025,000000252025.jpg,train,7,0,0,1,0,0,person
497791,000000497791.jpg,train,14,0,2,1,0,1,truck
39040,000000039040.jpg,train,13,1,1,1,1,1,car
399489,000000399489.jpg,train,0,7,0,0,1,0,car
55425,000000055425.jpg,train,12,1,1,1,1,1,person
301188,000000301188.jpg,train,2,4,1,1,1,1,truck
448648,000000448648.jpg,train,14,5,0,1,1,0,car
55432,000000055432.jpg,train,0,0,2,0,0,1,truck
415880,000000415880.jpg,train,1,0,1,1,0,1,truck
546966,000000546966.jpg,train,2,1,0,1,1,0,car
252054,000000252054.jpg,train,1,1,1,1,1,1,car+truck
399512,000000399512.jpg,train,4,4,0,1,1,0,car
202906,000000202906.jpg,train,14,3,0,1,1,0,car
219294,000000219294.jpg,train,4,4,2,1,1,1,car
39078,000000039078.jpg,train,5,1,0,1,1,0,car
22696,000000022696.jpg,train,8,0,0,1,0,0,person
39081,000000039081.jpg,train,1,0,0,1,0,0,person
563370,000000563370.jpg,train,2,2,0,1,1,0,car
104621,000000104621.jpg,train,2,6,0,1,1,0,car
481454,000000481454.jpg,train,4,3,0,1,1,0,car
399540,000000399540.jpg,train,1,9,3,1,1,1,truck
334006,000000334006.jpg,val,1,1,2,1,1,1,car
448695,000000448695.jpg,train,1,0,0,1,0,0,person
563396,000000563396.jpg,train,6,0,0,1,0,0,person
465101,000000465101.jpg,train,4,0,1,1,0,1,truck
432333,000000432333.jpg,train,14,14,2,1,1,1,truck
497873,000000497873.jpg,train,14,1,1,1,1,1,truck
268512,000000268512.jpg,train,3,2,3,1,1,1,car
252133,000000252133.jpg,train,0,0,1,0,0,1,truck
153829,000000153829.jpg,train,1,6,1,1,1,1,truck
334056,000000334056.jpg,train,0,2,0,0,1,0,car
137451,000000137451.jpg,train,11,6,0,1,1,0,car
432363,000000432363.jpg,train,0,2,0,0,1,0,car
399600,000000399600.jpg,train,0,5,0,0,1,0,car
383223,000000383223.jpg,train,9,0,0,1,0,0,person
186615,000000186615.jpg,train,0,12,6,0,1,1,truck
317687,000000317687.jpg,train,1,4,1,1,1,1,truck
530683,000000530683.jpg,train,9,1,0,1,1,0,car
284925,000000284925.jpg,train,0,0,1,0,0,1,truck
71938,000000071938.jpg,val,1,0,0,1,0,0,person
268552,000000268552.jpg,train,1,1,0,1,1,0,car
481549,000000481549.jpg,train,12,3,0,1,1,0,car
6414,000000006414.jpg,train,10,3,0,1,1,0,car
235791,000000235791.jpg,train,7,0,0,1,0,0,person
579859,000000579859.jpg,train,14,3,1,1,1,1,car
579862,000000579862.jpg,train,12,2,0,1,1,0,car
22806,000000022806.jpg,train,2,6,1,1,1,1,truck
481563,000000481563.jpg,train,8,6,2,1,1,1,truck
350500,000000350500.jpg,train,1,0,0,1,0,0,person
432420,000000432420.jpg,train,14,0,0,1,0,0,person
350505,000000350505.jpg,train,1,6,2,1,1,1,car
55594,000000055594.jpg,train,10,0,0,1,0,0,person
399664,000000399664.jpg,train,0,1,0,0,1,0,car
497969,000000497969.jpg,train,14,5,0,1,1,0,car
121143,000000121143.jpg,train,0,8,0,0,1,0,car
399675,000000399675.jpg,train,0,1,0,0,1,0,car
579899,000000579899.jpg,train,12,2,0,1,1,0,car
301373,000000301373.jpg,train,7,8,5,1,1,1,truck
219454,000000219454.jpg,train,10,11,1,1,1,1,car
235844,000000235844.jpg,train,2,0,0,1,0,0,person
497989,000000497989.jpg,train,0,1,1,0,1,1,car+truck
530762,000000530762.jpg,train,1,0,0,1,0,0,person
268622,000000268622.jpg,train,12,0,0,1,0,0,person
366927,000000366927.jpg,train,14,0,1,1,0,1,person
301397,000000301397.jpg,train,1,0,0,1,0,0,person
186709,000000186709.jpg,train,0,1,1,0,1,1,truck
530777,000000530777.jpg,train,0,6,0,0,1,0,car
383322,000000383322.jpg,train,10,0,0,1,0,0,person
317790,000000317790.jpg,train,14,0,0,1,0,0,person
399710,000000399710.jpg,train,3,0,0,1,0,0,person
317792,000000317792.jpg,train,0,4,0,0,1,0,car
481634,000000481634.jpg,train,1,2,0,1,1,0,car
39270,000000039270.jpg,train,1,2,0,1,1,0,car
203110,000000203110.jpg,train,11,2,1,1,1,1,truck
170348,000000170348.jpg,train,0,0,1,0,0,1,truck
432494,000000432494.jpg,train,9,0,0,1,0,0,person
88432,000000088432.jpg,val,0,0,1,0,0,1,truck
72052,000000072052.jpg,train,0,3,1,0,1,1,truck
301432,000000301432.jpg,train,1,5,2,1,1,1,truck
88449,000000088449.jpg,train,1,0,0,1,0,0,person
137609,000000137609.jpg,train,3,0,0,1,0,0,person
383372,000000383372.jpg,train,0,1,1,0,1,1,truck
154000,000000154000.jpg,val,0,0,3,0,0,1,truck
137622,000000137622.jpg,train,2,0,1,1,0,1,truck
203160,000000203160.jpg,train,0,1,0,0,1,0,car
39322,000000039322.jpg,train,14,1,4,1,1,1,truck
498079,000000498079.jpg,train,1,1,0,1,1,0,car
399780,000000399780.jpg,train,5,5,0,1,1,0,car
22953,000000022953.jpg,train,3,1,0,1,1,0,car
465321,000000465321.jpg,train,1,1,0,1,1,0,car
268725,000000268725.jpg,train,1,0,1,1,0,1,truck
301494,000000301494.jpg,train,0,2,2,0,1,1,truck
235959,000000235959.jpg,train,0,0,2,0,0,1,truck
268737,000000268737.jpg,train,0,9,2,0,1,1,truck
186821,000000186821.jpg,train,9,1,0,1,1,0,car
383432,000000383432.jpg,train,0,2,0,0,1,0,car
235976,000000235976.jpg,train,12,1,0,1,1,0,car
367048,000000367048.jpg,train,4,0,0,1,0,0,person
465354,000000465354.jpg,train,4,0,0,1,0,0,person
285132,000000285132.jpg,train,4,1,3,1,1,1,car+truck
563659,000000563659.jpg,train,3,0,0,1,0,0,person
317896,000000317896.jpg,train,1,0,0,1,0,0,person
563658,000000563658.jpg,train,0,1,2,0,1,1,truck
530896,000000530896.jpg,train,2,11,1,1,1,1,truck
137681,000000137681.jpg,train,5,0,1,1,0,1,person
317911,000000317911.jpg,train,3,0,1,1,0,1,truck
498138,000000498138.jpg,train,0,8,4,0,1,1,truck
416220,000000416220.jpg,train,3,10,0,1,1,0,car
203229,000000203229.jpg,train,3,13,0,1,1,0,car
236000,000000236000.jpg,train,0,0,1,0,0,1,truck
432616,000000432616.jpg,train,2,4,0,1,1,0,person
252393,000000252393.jpg,train,1,0,0,1,0,0,person
301546,000000301546.jpg,train,8,1,0,1,1,0,car
23019,000000023019.jpg,train,4,3,0,1,1,0,car
449004,000000449004.jpg,train,5,3,3,1,1,1,person
383464,000000383464.jpg,train,0,5,4,0,1,1,truck
350703,000000350703.jpg,train,1,1,1,1,1,1,car
563711,000000563711.jpg,train,0,10,1,0,1,1,truck
416258,000000416258.jpg,train,14,6,0,1,1,0,person
514563,000000514563.jpg,train,12,12,1,1,1,1,truck
268804,000000268804.jpg,train,11,0,0,1,0,0,person
203269,000000203269.jpg,train,8,3,1,1,1,1,person
154119,000000154119.jpg,train,0,0,1,0,0,1,truck
530952,000000530952.jpg,train,0,12,5,0,1,1,car
203273,000000203273.jpg,train,1,0,0,1,0,0,person
285194,000000285194.jpg,train,10,0,0,1,0,0,person
285192,000000285192.jpg,train,10,4,1,1,1,1,truck
170506,000000170506.jpg,train,1,2,1,1,1,1,truck
236057,000000236057.jpg,train,2,0,0,1,0,0,person
23066,000000023066.jpg,train,1,7,1,1,1,1,car
514586,000000514586.jpg,val,4,1,1,1,1,1,truck
530972,000000530972.jpg,train,9,2,0,1,1,0,car
563739,000000563739.jpg,train,0,14,1,0,1,1,truck
